CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,EstimatedSalary,Exited,Satisfaction Score,Point Earned,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Geography_Germany,Geography_Spain,Gender_Male,CHURN_PREDICT,CHURN_PROB
751,33,4,79281.61,1,1,117547.76,0,4,599,1,0,0,0,1,1,0,0.1094
579,31,6,0.0,2,1,26149.25,0,4,604,0,1,0,0,0,1,0,0.0273
655,36,10,122314.39,1,1,9181.66,0,4,517,0,1,0,1,0,0,1,0.561
614,43,8,140733.74,1,1,166588.76,0,2,912,0,0,0,1,0,1,1,0.7247
678,49,2,116933.11,1,1,195053.58,1,5,267,0,0,1,1,0,1,1,0.7002
562,41,5,165445.04,2,1,85787.31,0,4,766,1,0,0,0,1,1,0,0.3157
711,53,5,123805.03,1,1,102428.51,0,5,806,1,0,0,1,0,0,1,0.779
620,37,0,107548.94,1,1,71175.94,0,5,319,1,0,0,0,0,1,0,0.2494
437,49,9,111634.29,2,0,166440.32,0,3,805,0,0,0,0,0,1,0,0.3747
691,41,8,109153.96,3,1,148848.76,1,1,736,0,0,0,1,0,0,1,0.9218
552,34,4,0.0,2,1,140286.69,0,4,878,1,0,0,0,1,0,0,0.0558
765,34,5,86055.17,2,1,104220.5,0,3,921,0,0,1,1,0,1,0,0.1801
707,51,10,98438.23,1,0,70778.63,1,5,303,1,0,0,1,0,0,1,0.7791
764,29,5,0.0,2,1,65868.28,0,4,275,0,0,0,0,1,1,0,0.0282
585,32,8,144705.87,2,0,171482.56,0,1,767,0,1,0,0,0,0,0,0.21
784,31,7,0.0,2,1,143204.41,0,1,674,1,0,0,0,0,1,0,0.0212
605,41,5,91612.91,1,1,28427.84,0,5,529,0,0,1,0,0,1,0,0.4598
699,40,2,0.0,1,1,78387.32,0,2,231,0,0,0,0,1,1,0,0.4818
544,40,7,0.0,1,0,161076.92,0,5,265,1,0,0,0,0,0,1,0.5857
803,32,9,192122.84,1,1,54277.45,1,1,521,0,0,1,0,0,0,0,0.3129
735,41,7,179904.0,1,1,137180.95,0,1,505,0,0,1,0,0,1,1,0.5235
673,59,0,178058.06,2,0,21063.71,1,3,328,0,0,0,0,0,1,1,0.539
652,30,2,176166.56,2,1,152210.81,0,1,643,0,0,1,0,0,1,0,0.1465
694,42,3,156864.2,2,0,88890.75,0,3,314,0,1,0,0,0,1,0,0.3455
741,44,7,0.0,2,1,190534.76,0,4,843,0,1,0,0,0,0,0,0.159
590,30,3,0.0,2,1,83090.35,0,4,332,0,1,0,0,1,1,0,0.0217
809,33,3,0.0,2,0,141426.78,0,5,627,1,0,0,0,1,0,0,0.0991
523,34,2,161588.89,1,1,51358.66,0,3,940,0,1,0,0,0,1,0,0.153
540,48,2,109349.29,1,1,88703.04,1,5,521,0,0,0,0,0,1,1,0.6968
596,29,6,0.0,2,1,116696.77,0,2,447,0,0,1,0,1,0,0,0.0346
597,36,9,0.0,2,1,7156.09,0,2,323,0,0,1,0,0,0,0,0.1054
407,37,1,0.0,1,1,49161.12,1,1,900,1,0,0,0,1,1,1,0.5175
748,60,0,152335.7,1,1,126743.33,1,5,468,0,0,1,0,0,1,1,0.6104
562,51,1,124662.54,1,1,65390.46,1,5,446,0,1,0,0,0,0,1,0.7369
734,47,10,91522.04,2,1,138835.91,0,4,993,0,0,1,1,0,0,0,0.4819
710,45,1,0.0,2,1,36154.66,0,2,829,0,0,1,0,0,1,0,0.1347
539,39,6,62052.28,1,0,59755.14,0,4,693,1,0,0,0,1,0,0,0.3704
542,32,7,107871.72,1,1,125302.64,0,2,668,0,0,0,0,0,1,0,0.0951
717,36,2,99472.76,2,1,94274.72,1,4,472,0,0,0,0,0,0,0,0.3167
682,50,10,128039.01,1,1,102260.16,0,4,947,0,0,1,0,1,0,1,0.5644
515,33,2,0.0,2,1,136028.97,0,4,625,0,1,0,0,0,1,0,0.0237
526,33,8,114634.63,2,1,110114.38,1,2,624,0,0,1,0,1,0,0,0.3716
702,26,5,56738.47,2,1,100442.22,1,3,374,0,0,1,0,0,1,0,0.3691
651,34,2,90355.12,2,0,193597.94,0,3,576,1,0,0,1,0,1,0,0.1015
792,36,5,115725.24,2,0,1871.25,0,5,515,0,0,0,1,0,1,0,0.1379
817,58,3,114327.59,2,1,42831.11,0,3,262,0,0,0,1,0,1,0,0.4418
674,36,6,100762.64,1,1,182156.86,0,3,397,0,1,0,1,0,0,0,0.4978
641,40,9,0.0,1,0,151648.66,1,5,832,1,0,0,0,0,0,1,0.5708
513,39,7,89039.9,2,1,146738.83,0,1,675,0,0,0,0,1,1,0,0.172
561,34,1,78829.53,1,1,12148.2,0,4,773,1,0,0,0,0,1,0,0.2118
627,30,6,112372.96,1,1,118029.09,0,3,345,1,0,0,1,0,1,0,0.2552
682,81,6,122029.15,1,1,50783.88,0,4,526,0,1,0,1,0,1,0,0.3521
683,29,0,157829.12,1,0,129891.66,0,1,984,0,1,0,0,0,0,0,0.1779
420,31,1,108377.75,2,1,9904.63,0,2,593,0,0,0,1,0,0,0,0.202
670,54,2,95507.12,1,1,63213.31,0,2,638,0,0,1,0,0,0,1,0.7675
505,43,6,127146.68,1,0,137565.87,0,5,903,1,0,0,1,0,1,1,0.5183
580,24,1,133811.78,1,1,17185.95,1,2,500,0,0,0,1,0,1,1,0.5274
577,36,3,121092.47,2,0,143783.46,0,4,702,0,1,0,0,0,1,0,0.1118
773,34,10,126979.75,1,0,36823.28,0,1,977,0,1,0,1,0,1,0,0.3542
616,37,5,144235.73,2,0,154957.66,1,1,993,0,1,0,0,0,1,0,0.2179
763,38,0,152582.2,2,0,31892.82,0,4,624,0,0,1,0,0,0,0,0.2575
640,43,9,172478.15,1,1,191084.4,1,4,844,0,0,0,0,1,1,1,0.5051
592,36,1,126477.42,1,0,179718.17,0,2,956,0,1,0,0,0,1,0,0.2136
528,43,7,97473.87,2,1,159823.16,0,3,654,0,1,0,0,1,1,0,0.3131
630,53,5,138053.67,1,0,114110.97,0,1,536,1,0,0,0,0,1,1,0.5628
529,31,2,164003.05,2,1,60993.23,0,3,407,0,0,1,0,0,0,0,0.1415
546,47,8,0.0,1,1,66408.01,1,3,432,0,0,1,0,0,0,1,0.8813
753,62,6,0.0,2,1,136398.9,0,4,494,0,0,1,0,0,0,0,0.2222
772,39,4,122486.11,2,1,140709.25,0,2,925,0,0,1,0,1,0,0,0.251
567,36,1,0.0,2,0,8555.73,0,2,675,1,0,0,0,0,1,0,0.0425
628,45,6,53667.44,1,1,115022.94,0,5,588,0,1,0,1,0,0,1,0.5893
658,20,7,0.0,2,0,187638.34,0,4,275,0,0,0,0,0,1,0,0.0405
679,58,9,109327.65,1,1,3829.13,0,3,902,0,0,0,0,1,1,0,0.2992
629,34,1,121151.05,1,0,119357.93,0,1,938,0,1,0,0,1,1,0,0.1549
731,42,9,101043.63,1,1,192175.52,0,4,882,0,1,0,0,1,1,0,0.3204
775,33,3,83501.66,2,1,128841.31,0,3,816,0,0,0,1,0,1,0,0.1078
660,33,2,80462.24,1,0,150422.35,0,2,652,0,0,0,0,1,1,0,0.1584
752,39,3,0.0,1,1,188187.05,0,3,839,1,0,0,0,0,1,0,0.4547
655,37,6,109093.41,2,1,1775.52,0,5,804,0,0,1,0,0,1,0,0.1476
543,46,5,140355.6,1,1,85086.78,0,2,880,1,0,0,0,1,0,1,0.5292
811,42,10,0.0,2,1,3797.79,0,5,750,0,0,1,0,0,1,0,0.1349
689,45,0,130170.82,2,1,150856.38,0,3,855,0,0,1,1,0,1,0,0.3943
531,42,2,0.0,2,0,90537.47,0,2,556,1,0,0,0,0,0,0,0.1938
515,40,0,109542.29,1,1,166370.81,0,5,312,1,0,0,0,0,1,0,0.4406
466,41,3,33563.95,2,1,178994.13,1,1,629,0,0,0,0,0,0,1,0.6684
782,36,1,148795.17,2,1,195681.43,0,1,615,0,0,0,0,0,1,0,0.118
611,64,9,0.0,2,1,53277.15,0,3,483,1,0,0,0,0,1,0,0.1932
621,40,8,174126.75,3,1,172490.78,1,5,994,0,0,1,1,0,1,1,0.7242
604,41,3,0.0,1,0,11819.84,0,4,536,0,1,0,0,1,1,0,0.4372
655,35,1,106405.03,1,1,82900.25,0,3,580,0,0,0,0,1,0,0,0.2227
689,38,2,0.0,1,1,82709.8,0,5,621,0,0,0,0,1,1,0,0.3515
681,30,2,128393.29,1,1,180593.45,0,1,906,0,0,1,0,1,1,0,0.1765
643,41,2,127841.52,1,1,172363.41,0,5,474,1,0,0,1,0,1,1,0.5527
617,24,4,137295.19,2,1,91195.12,0,1,598,0,1,0,0,0,0,0,0.1278
638,55,2,155828.22,1,0,108987.25,1,2,381,0,0,1,0,1,0,1,0.7252
743,39,6,0.0,2,1,44265.28,0,5,240,0,0,1,0,0,1,0,0.0878
828,25,7,144351.86,1,1,116613.26,0,1,603,0,1,0,1,0,0,0,0.3551
776,35,8,106365.29,1,1,148527.56,0,5,454,1,0,0,0,1,1,0,0.0943
540,35,7,127801.88,1,0,84239.46,0,5,830,1,0,0,1,0,1,0,0.2857
616,45,4,122793.96,1,1,62002.04,0,5,224,0,0,1,1,0,0,1,0.6502
628,38,10,113525.84,1,1,46044.48,1,5,491,0,1,0,1,0,1,0,0.402
667,23,6,136100.69,2,0,169669.33,1,1,606,0,0,0,0,1,0,0,0.3573
615,30,7,0.0,2,1,156346.84,0,4,548,0,0,0,0,0,1,0,0.0194
543,30,4,140916.81,1,1,157711.18,0,1,470,0,1,0,0,0,1,0,0.1249
553,31,4,0.0,2,1,89087.4,0,2,393,0,0,0,0,0,0,0,0.0409
554,26,4,121365.39,1,1,8742.36,0,5,926,0,0,0,1,0,1,0,0.2026
684,36,4,0.0,1,1,117038.96,0,1,718,0,0,1,0,1,0,0,0.4054
452,35,7,0.0,2,1,164241.67,0,5,634,0,0,1,0,0,0,0,0.0636
606,47,3,93578.68,2,0,137720.56,1,5,537,1,0,0,0,0,1,0,0.4724
629,40,9,0.0,1,1,106.67,0,3,558,0,1,0,0,0,1,0,0.3382
659,33,8,115409.6,1,0,1539.21,0,1,595,0,0,1,0,1,0,0,0.2178
493,33,8,90791.69,1,1,59659.53,0,3,865,0,0,0,0,0,0,0,0.1718
794,62,9,123681.32,3,1,173586.63,1,5,247,0,0,1,0,0,0,1,0.8485
554,44,6,92436.86,1,1,126033.9,0,4,938,1,0,0,0,0,0,0,0.4935
796,52,9,167194.36,1,1,62808.93,1,3,424,0,1,0,1,0,0,1,0.7676
807,36,4,0.0,2,0,147007.33,0,5,461,1,0,0,0,0,0,0,0.0991
500,44,9,160838.13,2,1,196261.64,0,2,978,0,0,1,1,0,1,0,0.2576
722,43,1,0.0,1,1,44560.17,1,5,448,0,0,1,0,1,1,1,0.5929
559,40,7,144470.77,1,1,18917.95,0,3,255,0,0,1,0,1,0,0,0.4115
584,38,3,0.0,2,1,4525.4,0,2,941,1,0,0,0,1,0,0,0.1039
834,68,9,130169.27,2,0,93112.2,0,5,882,1,0,0,1,0,0,0,0.4167
754,35,4,0.0,2,1,9658.41,0,1,474,0,0,1,0,1,1,0,0.0467
590,43,7,81076.8,2,1,182627.25,1,1,253,0,0,0,0,0,1,0,0.3318
740,36,7,0.0,1,1,13177.4,0,5,466,0,0,1,0,0,1,0,0.3476
502,57,3,101465.31,1,1,43568.31,1,5,882,0,0,1,1,0,0,1,0.7798
733,48,5,0.0,1,0,117830.57,0,1,674,0,0,0,0,0,1,1,0.62
755,37,0,113865.23,2,1,117396.25,0,3,589,1,0,0,1,0,0,0,0.3954
554,46,7,87603.35,3,0,96929.24,1,4,818,0,1,0,0,1,0,1,0.9127
534,36,4,120037.96,1,1,36275.94,0,4,488,0,1,0,0,0,1,0,0.1462
656,33,4,0.0,2,1,116706.0,0,4,994,0,0,1,0,1,1,0,0.0352
575,49,7,121205.15,4,1,168080.53,1,2,227,0,0,0,1,0,1,1,0.8971
480,47,8,75408.33,1,1,25887.89,1,4,556,0,0,1,0,1,1,1,0.5976
575,40,5,0.0,2,1,122488.59,0,3,251,0,1,0,0,0,1,0,0.1016
672,40,3,0.0,1,1,113171.61,1,5,755,1,0,0,0,0,0,1,0.6625
758,35,5,0.0,2,0,100365.51,0,1,833,0,0,0,0,1,0,0,0.0558
682,50,6,121818.84,2,0,124151.37,0,1,813,0,0,1,0,0,1,0,0.3708
501,29,8,0.0,2,1,112664.24,0,5,222,0,0,1,0,0,0,0,0.0481
746,34,6,141806.0,2,1,183494.87,0,3,236,0,0,1,1,0,1,0,0.1509
556,51,8,61354.14,1,1,198810.65,1,4,647,1,0,0,0,0,0,1,0.7578
823,53,4,124954.94,1,0,131259.6,1,1,242,0,0,0,1,0,0,1,0.7277
491,68,1,95039.12,1,0,116471.14,1,5,897,0,0,1,1,0,0,1,0.7108
638,29,9,103417.74,1,1,15336.4,0,4,492,0,0,1,0,0,0,0,0.1519
734,45,2,0.0,2,1,99593.28,0,5,321,1,0,0,0,0,1,0,0.1702
555,40,10,43028.77,1,1,170514.21,0,2,997,1,0,0,0,0,1,0,0.3772
745,44,0,119638.21,1,1,34265.08,1,3,660,0,0,1,1,0,0,1,0.8035
728,37,3,122689.51,2,0,106977.53,1,4,950,1,0,0,0,0,1,0,0.223
626,44,10,0.0,2,0,164287.86,0,4,627,1,0,0,0,0,1,0,0.1667
681,37,8,73179.34,2,1,25292.53,0,4,242,1,0,0,1,0,1,0,0.1301
478,38,4,171913.87,1,1,51820.87,1,5,551,0,0,0,0,0,0,0,0.2668
709,38,5,0.0,2,1,81452.29,0,1,649,0,0,0,0,0,1,0,0.0292
562,33,8,92659.2,2,1,1354.25,0,2,374,1,0,0,1,0,1,0,0.0818
769,34,7,137239.17,1,1,71379.92,1,2,485,0,0,1,1,0,0,1,0.7363
684,46,3,102955.14,2,1,154137.33,0,2,986,0,1,0,1,0,0,1,0.5256
536,61,8,65190.29,1,1,64308.49,1,2,390,0,0,0,0,0,0,1,0.7732
631,29,2,96863.52,2,1,31613.35,0,3,958,0,0,0,1,0,0,0,0.1045
657,34,5,154983.98,1,1,27738.01,0,2,762,0,1,0,0,1,1,0,0.2145
699,59,3,106819.65,1,0,163570.25,0,5,557,0,0,1,1,0,1,1,0.7001
606,38,7,128578.52,1,1,193878.51,0,4,260,0,0,1,0,1,1,0,0.2498
612,63,2,126473.33,1,0,147545.65,0,5,633,0,0,0,0,0,0,1,0.6109
660,38,5,110570.78,2,1,195906.59,0,1,472,0,0,1,0,0,0,0,0.2011
829,50,7,0.0,2,0,178458.86,0,2,332,0,0,1,0,1,1,0,0.1759
567,29,8,0.0,2,1,156125.72,0,3,914,1,0,0,0,1,1,0,0.0157
850,33,3,0.0,2,1,11159.19,0,4,566,0,0,1,0,0,0,0,0.0723
712,44,2,0.0,2,0,45738.94,0,5,334,0,1,0,0,1,0,0,0.2821
562,30,3,111099.79,2,0,140650.19,0,1,370,1,0,0,0,0,1,0,0.0736
755,29,3,0.0,3,1,4733.94,0,1,328,0,0,1,0,0,0,0,0.4613
793,25,3,100913.57,1,0,10579.72,0,5,793,0,0,1,0,1,1,0,0.1551
471,26,8,0.0,2,1,179655.87,0,4,388,1,0,0,0,1,1,0,0.0535
707,42,2,16893.59,1,1,77502.56,0,3,855,1,0,0,0,0,1,1,0.6519
784,38,10,122267.85,1,0,145759.93,0,5,510,0,1,0,0,1,1,0,0.1332
703,32,1,125685.79,1,1,56246.72,0,4,960,0,0,0,0,0,1,0,0.1444
704,36,8,127397.34,1,1,151335.24,0,1,555,0,0,0,0,1,1,0,0.1488
662,38,0,105271.56,1,0,179833.45,0,1,539,1,0,0,0,0,1,0,0.1644
636,28,2,115265.14,1,0,191627.85,0,1,404,0,0,0,1,0,0,0,0.3415
640,36,4,0.0,1,0,173016.46,0,4,362,0,0,1,0,1,1,0,0.3573
739,31,1,0.0,2,1,58469.75,0,1,252,1,0,0,0,1,1,0,0.0612
767,23,2,139542.82,1,0,28038.28,0,3,347,0,0,0,1,0,1,0,0.3244
753,46,3,111512.75,3,1,159576.75,1,1,642,0,0,0,1,0,0,1,0.9529
714,37,9,148466.93,2,0,151280.96,0,3,936,0,0,1,0,0,1,0,0.1704
707,29,4,0.0,2,1,139953.94,0,4,565,1,0,0,0,0,1,0,0.0172
577,35,4,108155.49,1,1,105407.79,0,1,565,0,1,0,0,0,0,0,0.2044
633,42,1,0.0,2,1,56865.62,0,2,930,0,0,1,0,0,0,0,0.132
849,41,10,84622.13,1,1,198072.16,0,2,901,0,1,0,1,0,1,0,0.4505
614,41,7,146997.64,2,0,137791.18,0,5,524,0,1,0,0,1,0,0,0.4562
558,47,9,0.0,2,1,103787.28,0,2,251,0,1,0,0,0,0,0,0.2893
832,27,10,98590.25,1,1,30912.89,0,1,726,0,0,1,0,0,0,0,0.2182
567,26,2,0.0,2,1,78651.55,0,2,387,0,1,0,0,0,0,0,0.0682
587,45,8,134980.74,1,1,123309.57,1,1,314,0,0,1,1,0,0,1,0.8419
712,79,5,108078.56,1,1,174118.93,0,2,583,1,0,0,0,1,0,0,0.3273
655,29,9,0.0,2,0,85736.26,0,5,686,0,0,0,0,1,0,0,0.0874
641,42,6,0.0,2,0,121138.77,0,2,697,0,1,0,0,0,0,0,0.1635
676,35,5,106836.67,2,1,84199.78,0,3,871,0,0,0,0,0,1,0,0.0913
472,29,8,102490.27,1,0,181224.56,0,4,812,0,0,1,0,0,1,0,0.2166
644,34,9,112746.54,2,0,141230.07,0,3,615,0,0,0,1,0,1,0,0.219
598,38,0,125487.89,1,0,158111.71,0,5,355,0,0,0,0,0,1,0,0.2505
792,25,8,142862.21,1,1,130639.01,0,5,298,0,1,0,0,1,1,0,0.109
700,37,7,0.0,2,1,17040.82,0,3,341,0,0,0,0,0,0,0,0.1302
616,34,10,0.0,2,1,25662.27,0,4,279,0,0,1,0,0,1,0,0.0591
743,35,6,79388.33,1,1,193360.69,0,3,585,0,0,0,0,1,1,0,0.1508
427,37,5,0.0,2,1,121485.1,0,2,869,0,1,0,0,0,1,0,0.046
731,29,10,0.0,2,1,162452.65,0,4,251,0,0,1,0,0,1,0,0.0533
610,31,6,107784.65,1,1,141137.53,0,4,998,0,1,0,0,0,0,0,0.2509
724,41,4,142880.28,3,0,185541.2,1,5,905,0,0,1,0,1,0,1,0.7858
653,38,9,149571.94,1,1,118383.18,0,1,896,0,0,1,0,1,0,0,0.3172
774,49,1,142767.39,1,1,8214.41,0,1,572,0,0,1,0,0,1,0,0.4736
547,49,8,121537.71,2,1,46521.45,1,2,227,0,0,0,1,0,1,1,0.655
719,50,2,0.0,2,0,10772.13,0,4,930,0,1,0,0,1,1,0,0.2154
740,43,9,0.0,1,1,199290.68,1,4,891,0,1,0,0,1,1,1,0.513
543,42,4,89838.71,3,1,85983.54,1,3,660,0,0,0,0,0,1,1,0.8975
688,45,9,103399.87,1,0,129870.93,0,1,632,0,1,0,1,0,1,1,0.6749
474,30,9,0.0,2,0,63158.22,0,1,894,0,1,0,0,0,0,0,0.0536
505,43,5,136855.94,2,1,171070.52,0,1,650,0,0,1,1,0,1,0,0.285
688,39,0,0.0,2,1,53222.15,1,5,765,1,0,0,0,0,0,0,0.2678
650,55,2,140891.46,3,1,179834.45,1,5,526,0,1,0,1,0,0,1,0.8732
610,37,0,0.0,1,1,114514.64,0,5,728,0,1,0,0,0,1,0,0.2787
705,46,5,89364.91,1,0,139162.15,0,4,336,1,0,0,0,1,0,1,0.5841
669,29,7,146011.4,1,0,50249.16,0,1,381,0,0,0,0,0,0,0,0.1739
650,20,8,0.0,2,1,113469.65,0,4,776,0,1,0,0,1,1,0,0.0165
550,29,9,145294.08,2,1,147484.13,0,3,872,0,0,1,1,0,1,0,0.1585
595,45,9,106000.12,1,0,191448.96,1,1,470,0,1,0,1,0,0,1,0.8134
572,26,5,0.0,2,1,119381.41,0,2,502,0,0,1,0,1,0,0,0.0377
622,58,2,0.0,2,1,33277.31,0,5,746,0,1,0,0,1,0,0,0.2324
662,20,9,104508.77,2,0,73107.53,0,5,944,0,0,0,0,1,1,0,0.1272
783,58,3,127539.3,1,1,96590.39,1,5,270,0,0,1,1,0,0,1,0.8564
714,44,7,0.0,1,0,6923.11,0,2,902,0,0,0,0,1,1,0,0.4499
671,51,3,96891.46,1,1,176403.33,1,3,654,0,1,0,1,0,1,1,0.9266
600,32,1,78535.25,1,1,64349.6,0,4,729,0,1,0,0,0,0,0,0.189
847,37,9,112712.17,1,1,116097.26,0,1,355,1,0,0,0,1,0,0,0.1946
650,55,9,119618.42,1,1,29861.13,0,4,405,1,0,0,0,1,1,0,0.4932
710,28,6,0.0,1,1,48426.98,0,3,406,1,0,0,0,1,0,0,0.3444
682,33,8,74963.5,1,1,32770.56,0,4,359,0,0,0,0,0,0,0,0.1539
642,26,1,138023.79,2,0,117060.2,0,3,794,1,0,0,0,0,1,0,0.1131
536,28,4,0.0,1,1,136197.65,0,1,937,0,1,0,0,1,0,0,0.2892
754,47,1,185513.67,1,1,27438.83,0,4,472,0,0,0,0,0,0,1,0.6942
678,60,8,185648.56,1,0,192156.54,1,2,508,0,1,0,0,0,1,1,0.6879
533,49,1,102286.6,3,1,69409.37,1,1,930,0,0,1,1,0,0,1,0.9044
741,38,4,128015.83,1,1,58440.43,0,2,792,1,0,0,1,0,1,0,0.4973
757,31,10,39539.39,2,0,192519.39,0,5,799,1,0,0,0,0,1,0,0.1998
721,40,3,0.0,1,1,144874.67,0,1,391,0,0,1,0,0,1,0,0.4802
700,37,3,77608.46,2,1,175373.46,0,1,389,0,0,1,0,0,1,0,0.145
663,26,5,141462.13,1,1,440.2,0,5,940,0,0,1,0,0,1,0,0.1216
677,35,0,0.0,2,0,76637.38,0,4,889,0,0,1,0,1,0,0,0.1024
655,27,2,131691.33,1,1,49480.66,0,1,411,0,0,0,0,0,1,0,0.173
832,29,8,93833.86,1,0,10417.87,0,2,294,1,0,0,0,1,1,0,0.1476
721,46,7,137933.39,1,1,67976.57,0,4,249,1,0,0,0,1,0,0,0.4954
542,54,8,105770.14,1,0,140929.98,1,4,780,0,0,0,0,1,1,1,0.666
654,54,5,0.0,2,0,47139.06,0,3,613,0,0,1,0,1,0,0,0.2277
821,38,8,0.0,2,0,126241.4,1,2,974,0,1,0,0,1,0,0,0.178
508,38,3,166328.65,2,0,22614.19,0,3,789,0,0,0,0,0,0,0,0.2108
588,42,2,164307.77,1,1,48498.19,0,3,238,0,1,0,1,0,0,1,0.5142
691,38,9,163965.69,2,0,103511.26,0,3,801,1,0,0,1,0,1,0,0.1954
664,40,7,125608.72,1,1,122073.48,0,2,458,0,1,0,0,0,1,0,0.4377
439,66,9,0.0,1,1,65535.56,0,1,764,0,0,1,0,0,0,0,0.4414
479,37,6,118433.94,1,0,160060.9,0,2,956,1,0,0,0,1,1,0,0.2249
850,55,10,98488.08,1,1,155879.57,1,4,814,0,0,1,0,0,0,1,0.6718
518,40,4,0.0,2,0,194416.58,0,1,478,0,1,0,0,0,1,0,0.1328
717,64,10,98362.35,2,1,21630.21,0,1,682,0,0,1,1,0,0,0,0.4444
698,51,6,144237.91,4,1,157143.61,1,4,915,1,0,0,0,0,0,1,0.9591
850,34,6,0.0,1,0,52796.31,0,3,831,1,0,0,0,0,1,0,0.2771
700,47,4,0.0,1,1,121798.52,1,2,810,1,0,0,0,1,1,1,0.882
626,29,4,105767.28,2,0,41104.82,0,1,838,0,1,0,0,0,0,0,0.1233
774,32,9,0.0,2,1,10604.48,0,3,752,0,0,0,0,1,1,0,0.0339
719,48,5,0.0,2,0,78563.66,0,4,922,1,0,0,0,1,0,0,0.2329
646,31,2,0.0,1,1,170821.43,1,4,350,0,0,0,0,1,1,0,0.3154
485,25,3,134467.26,1,1,113266.09,0,2,734,0,1,0,0,0,0,0,0.15
784,38,1,138515.02,1,1,171768.76,0,2,942,0,1,0,1,0,1,0,0.4295
850,32,2,128647.98,2,0,54416.18,0,2,607,0,0,1,1,0,1,0,0.1744
669,38,9,121858.98,1,1,130755.34,0,2,981,0,0,0,0,0,0,0,0.343
731,70,3,0.0,2,1,141180.66,0,2,409,0,0,0,0,1,1,0,0.1341
721,49,1,120108.56,1,0,183421.76,0,4,970,0,0,1,0,0,0,1,0.5825
515,37,0,196853.62,1,1,132770.11,0,3,644,0,1,0,0,0,0,0,0.333
774,35,3,121418.62,1,1,24400.37,0,4,981,0,0,0,0,0,0,0,0.2038
585,36,10,0.0,2,1,180318.6,0,3,722,0,0,1,0,1,1,0,0.0506
695,29,9,0.0,2,1,111565.45,0,2,903,0,0,0,0,0,0,0,0.0292
729,42,4,97495.8,2,0,2002.5,0,3,583,1,0,0,1,0,0,0,0.3227
713,42,3,0.0,2,0,82565.01,0,2,521,0,0,1,0,0,0,0,0.1621
555,33,5,127343.4,1,0,121789.3,0,1,311,0,1,0,0,1,1,0,0.1695
699,50,0,158633.61,1,1,193785.87,0,1,835,0,0,1,0,1,0,1,0.53
587,55,9,0.0,1,1,64593.07,0,1,916,1,0,0,0,0,1,0,0.4374
762,69,9,183744.98,1,1,196993.69,0,3,323,0,0,0,0,1,0,0,0.3848
510,44,6,0.0,2,1,175518.31,0,3,736,0,0,1,0,0,1,0,0.1194
842,46,9,0.0,1,0,17268.02,0,1,675,0,0,1,0,1,1,0,0.4295
608,31,7,79962.92,2,1,60901.72,0,4,898,0,0,1,0,0,1,0,0.1265
850,36,10,0.0,2,1,100750.03,0,4,795,0,0,1,0,0,0,0,0.0962
642,36,4,0.0,2,1,195224.91,0,2,289,0,1,0,0,0,1,0,0.0506
850,33,7,140956.99,1,0,3510.18,0,2,483,0,1,0,0,0,1,0,0.1483
455,43,6,0.0,1,1,81250.79,0,5,885,0,1,0,0,1,0,1,0.5035
726,29,7,0.0,2,1,91844.14,1,4,525,0,0,0,0,0,1,0,0.0796
544,30,8,145241.63,1,1,80676.83,0,1,388,0,0,0,0,1,1,0,0.1552
651,31,7,138008.06,2,1,129912.74,0,3,423,0,0,0,1,0,1,0,0.1181
814,31,4,0.0,2,1,142029.17,0,2,321,0,0,1,0,0,0,0,0.0565
537,39,2,0.0,2,1,137651.6,0,2,413,0,0,1,0,0,1,0,0.0619
553,37,2,0.0,2,1,33877.29,0,1,461,0,0,1,0,0,1,0,0.0581
800,38,9,0.0,1,1,78744.39,0,2,350,0,0,0,0,1,1,0,0.2867
791,34,7,0.0,2,1,96734.46,0,1,802,0,0,0,0,0,1,0,0.0203
699,29,9,127570.93,2,1,164756.81,0,1,901,0,0,1,0,1,0,0,0.2661
756,28,6,0.0,1,1,164394.65,0,2,458,0,0,1,0,0,0,0,0.3905
591,27,5,107812.67,1,0,162501.83,1,2,792,0,0,1,0,1,0,0,0.4588
850,22,7,91560.58,2,0,10541.38,0,1,713,1,0,0,1,0,1,0,0.1084
760,34,6,121303.77,2,1,59325.21,0,4,791,0,0,1,1,0,1,0,0.253
569,43,8,161546.68,2,0,178187.28,0,2,415,0,1,0,0,1,1,0,0.2997
661,35,5,128415.45,1,1,142626.49,0,5,969,0,0,1,0,1,0,0,0.2743
670,31,2,57530.06,1,1,181893.31,1,1,839,0,1,0,0,0,0,0,0.4886
694,38,1,0.0,2,0,156858.2,0,5,918,0,1,0,0,0,1,0,0.0657
728,28,4,142243.54,2,1,33074.51,0,4,903,0,0,1,0,0,0,0,0.1036
764,39,9,138341.51,1,1,50072.94,1,2,699,1,0,0,1,0,0,1,0.7284
639,32,9,0.0,2,1,111340.36,0,4,846,1,0,0,0,0,1,0,0.0202
683,30,2,0.0,2,0,100496.84,1,2,526,0,1,0,0,0,0,0,0.1333
663,30,4,0.0,3,1,101371.05,0,1,604,0,0,0,0,1,1,0,0.4546
826,41,5,146466.46,2,0,180934.67,0,3,984,1,0,0,0,1,1,0,0.2258
735,36,5,0.0,2,1,105152.17,0,3,259,0,1,0,0,1,1,0,0.0565
